policy,eps,seed,fold,bearing,outcome,rul_at_alarm_s,lambda,esc_frac,bytes_per_snapshot,life_s
"Always-cloud, CRC + burn-in",0.15,1,3,Bearing1_4,premature,6540.0,4920.0,1.0,112.0,7260.0
"Always-cloud, CRC + burn-in",0.15,1,3,Bearing2_4,timely,1740.0,4920.0,1.0,112.0,2460.0
"Always-cloud, CRC + burn-in",0.15,1,3,Bearing3_4,premature,90120.0,4920.0,1.0,112.0,90840.0
"Always-cloud, CRC + burn-in",0.2,1,3,Bearing1_4,late,,2760.0,1.0,112.0,7260.0
"Always-cloud, CRC + burn-in",0.2,1,3,Bearing2_4,late,300.0,2760.0,1.0,112.0,2460.0
"Always-cloud, CRC + burn-in",0.2,1,3,Bearing3_4,timely,4260.0,2760.0,1.0,112.0,90840.0
"Always-cloud, CRC + burn-in",0.25,1,3,Bearing1_4,late,,2647.5,1.0,112.0,7260.0
"Always-cloud, CRC + burn-in",0.25,1,3,Bearing2_4,late,300.0,2647.5,1.0,112.0,2460.0
"Always-cloud, CRC + burn-in",0.25,1,3,Bearing3_4,timely,4200.0,2647.5,1.0,112.0,90840.0
"Always-cloud, CRC + burn-in",0.3,1,3,Bearing1_4,late,,2647.5,1.0,112.0,7260.0
"Always-cloud, CRC + burn-in",0.3,1,3,Bearing2_4,late,300.0,2647.5,1.0,112.0,2460.0
"Always-cloud, CRC + burn-in",0.3,1,3,Bearing3_4,timely,4200.0,2647.5,1.0,112.0,90840.0
"Always-cloud, CRC + burn-in",0.4,1,3,Bearing1_4,late,,2062.5,1.0,112.0,7260.0
"Always-cloud, CRC + burn-in",0.4,1,3,Bearing2_4,late,180.0,2062.5,1.0,112.0,2460.0
"Always-cloud, CRC + burn-in",0.4,1,3,Bearing3_4,timely,4020.0,2062.5,1.0,112.0,90840.0
"Always-cloud, CRC",0.1,1,3,Bearing1_4,premature,7140.0,2760.0,1.0,112.0,7260.0
"Always-cloud, CRC",0.1,1,3,Bearing2_4,late,300.0,2760.0,1.0,112.0,2460.0
"Always-cloud, CRC",0.1,1,3,Bearing3_4,timely,4260.0,2760.0,1.0,112.0,90840.0
"Always-cloud, CRC",0.15,1,3,Bearing1_4,premature,7140.0,2760.0,1.0,112.0,7260.0
"Always-cloud, CRC",0.15,1,3,Bearing2_4,late,300.0,2760.0,1.0,112.0,2460.0
"Always-cloud, CRC",0.15,1,3,Bearing3_4,timely,4260.0,2760.0,1.0,112.0,90840.0
"Always-cloud, CRC",0.2,1,3,Bearing1_4,premature,7140.0,2647.5,1.0,112.0,7260.0
"Always-cloud, CRC",0.2,1,3,Bearing2_4,late,300.0,2647.5,1.0,112.0,2460.0
"Always-cloud, CRC",0.2,1,3,Bearing3_4,timely,4200.0,2647.5,1.0,112.0,90840.0
"Always-cloud, CRC",0.25,1,3,Bearing1_4,premature,7140.0,2400.0,1.0,112.0,7260.0
"Always-cloud, CRC",0.25,1,3,Bearing2_4,late,240.0,2400.0,1.0,112.0,2460.0
"Always-cloud, CRC",0.25,1,3,Bearing3_4,timely,4140.0,2400.0,1.0,112.0,90840.0
"Always-cloud, CRC",0.3,1,3,Bearing1_4,premature,7140.0,2400.0,1.0,112.0,7260.0
"Always-cloud, CRC",0.3,1,3,Bearing2_4,late,240.0,2400.0,1.0,112.0,2460.0
"Always-cloud, CRC",0.3,1,3,Bearing3_4,timely,4140.0,2400.0,1.0,112.0,90840.0
"Always-cloud, CRC",0.4,1,3,Bearing1_4,premature,7140.0,2062.5,1.0,112.0,7260.0
"Always-cloud, CRC",0.4,1,3,Bearing2_4,late,180.0,2062.5,1.0,112.0,2460.0
"Always-cloud, CRC",0.4,1,3,Bearing3_4,timely,4020.0,2062.5,1.0,112.0,90840.0
"Always-edge, CRC",0.1,1,3,Bearing1_4,premature,6960.0,1545.0,0.0,0.0,7260.0
"Always-edge, CRC",0.1,1,3,Bearing2_4,timely,2160.0,1545.0,0.0,0.0,2460.0
"Always-edge, CRC",0.1,1,3,Bearing3_4,premature,90480.0,1545.0,0.0,0.0,90840.0
"Always-edge, CRC",0.15,1,3,Bearing1_4,premature,6960.0,1545.0,0.0,0.0,7260.0
"Always-edge, CRC",0.15,1,3,Bearing2_4,timely,2160.0,1545.0,0.0,0.0,2460.0
"Always-edge, CRC",0.15,1,3,Bearing3_4,premature,90480.0,1545.0,0.0,0.0,90840.0
"Always-edge, CRC",0.2,1,3,Bearing1_4,premature,6840.0,1185.0,0.0,0.0,7260.0
"Always-edge, CRC",0.2,1,3,Bearing2_4,timely,2040.0,1185.0,0.0,0.0,2460.0
"Always-edge, CRC",0.2,1,3,Bearing3_4,premature,90240.0,1185.0,0.0,0.0,90840.0
"Always-edge, CRC",0.25,1,3,Bearing1_4,late,,915.0,0.0,0.0,7260.0
"Always-edge, CRC",0.25,1,3,Bearing2_4,late,,915.0,0.0,0.0,2460.0
"Always-edge, CRC",0.25,1,3,Bearing3_4,timely,2460.0,915.0,0.0,0.0,90840.0
"Always-edge, CRC",0.3,1,3,Bearing1_4,late,,915.0,0.0,0.0,7260.0
"Always-edge, CRC",0.3,1,3,Bearing2_4,late,,915.0,0.0,0.0,2460.0
"Always-edge, CRC",0.3,1,3,Bearing3_4,timely,2460.0,915.0,0.0,0.0,90840.0
"Always-edge, CRC",0.4,1,3,Bearing1_4,late,,847.5,0.0,0.0,7260.0
"Always-edge, CRC",0.4,1,3,Bearing2_4,late,,847.5,0.0,0.0,2460.0
"Always-edge, CRC",0.4,1,3,Bearing3_4,late,,847.5,0.0,0.0,90840.0
"Cloud point, fixed thr. H_p",,1,3,Bearing1_4,premature,7140.0,0.0,1.0,112.0,7260.0
"Cloud point, fixed thr. H_p",,1,3,Bearing2_4,late,240.0,0.0,1.0,112.0,2460.0
"Cloud point, fixed thr. H_p",,1,3,Bearing3_4,timely,4140.0,0.0,1.0,112.0,90840.0
"Cloud point, fixed thr. H_c",,1,3,Bearing1_4,late,,0.0,1.0,112.0,7260.0
"Cloud point, fixed thr. H_c",,1,3,Bearing2_4,late,,0.0,1.0,112.0,2460.0
"Cloud point, fixed thr. H_c",,1,3,Bearing3_4,late,,0.0,1.0,112.0,90840.0
Anomaly threshold,,1,3,Bearing1_4,late,,0.0,0.0,0.0,7260.0
Anomaly threshold,,1,3,Bearing2_4,late,,0.0,0.0,0.0,2460.0
Anomaly threshold,,1,3,Bearing3_4,late,,0.0,0.0,0.0,90840.0
"HERA-v3 (onset-gated, CRC)",0.1,1,4,Bearing1_5,timely,2820.0,4672.5,0.9615384615384616,124.0,3060.0
"HERA-v3 (onset-gated, CRC)",0.1,1,4,Bearing2_5,premature,19860.0,4672.5,0.9941002949852508,124.0,20280.0
"HERA-v3 (onset-gated, CRC)",0.1,1,4,Bearing3_5,premature,6540.0,4672.5,0.9824561403508771,124.0,6780.0
"HERA-v3 (onset-gated, CRC)",0.15,1,4,Bearing1_5,timely,2820.0,4672.5,0.9615384615384616,124.0,3060.0
"HERA-v3 (onset-gated, CRC)",0.15,1,4,Bearing2_5,premature,19860.0,4672.5,0.9941002949852508,124.0,20280.0
"HERA-v3 (onset-gated, CRC)",0.15,1,4,Bearing3_5,premature,6540.0,4672.5,0.9824561403508771,124.0,6780.0
"HERA-v3 (onset-gated, CRC)",0.2,1,4,Bearing1_5,late,,2872.5,0.9615384615384616,124.0,3060.0
"HERA-v3 (onset-gated, CRC)",0.2,1,4,Bearing2_5,premature,9360.0,2872.5,0.9941002949852508,124.0,20280.0
"HERA-v3 (onset-gated, CRC)",0.2,1,4,Bearing3_5,timely,5160.0,2872.5,0.9824561403508771,124.0,6780.0
"HERA-v3 (onset-gated, CRC)",0.25,1,4,Bearing1_5,late,,2827.5,0.9615384615384616,124.0,3060.0
"HERA-v3 (onset-gated, CRC)",0.25,1,4,Bearing2_5,premature,9360.0,2827.5,0.9941002949852508,124.0,20280.0
"HERA-v3 (onset-gated, CRC)",0.25,1,4,Bearing3_5,timely,5160.0,2827.5,0.9824561403508771,124.0,6780.0
"HERA-v3 (onset-gated, CRC)",0.3,1,4,Bearing1_5,late,,2827.5,0.9615384615384616,124.0,3060.0
"HERA-v3 (onset-gated, CRC)",0.3,1,4,Bearing2_5,premature,9360.0,2827.5,0.9941002949852508,124.0,20280.0
"HERA-v3 (onset-gated, CRC)",0.3,1,4,Bearing3_5,timely,5160.0,2827.5,0.9824561403508771,124.0,6780.0
"HERA-v3 (onset-gated, CRC)",0.4,1,4,Bearing1_5,late,,2107.5,0.9615384615384616,124.0,3060.0
"HERA-v3 (onset-gated, CRC)",0.4,1,4,Bearing2_5,premature,8700.0,2107.5,0.9941002949852508,124.0,20280.0
"HERA-v3 (onset-gated, CRC)",0.4,1,4,Bearing3_5,timely,2580.0,2107.5,0.9824561403508771,124.0,6780.0
"HERA-v3b (onset gate + burn-in, CRC)",0.1,1,4,Bearing1_5,timely,2100.0,4672.5,0.7692307692307693,124.0,3060.0
"HERA-v3b (onset gate + burn-in, CRC)",0.1,1,4,Bearing2_5,premature,9360.0,4672.5,0.4690265486725664,74.77286135693215,20280.0
"HERA-v3b (onset gate + burn-in, CRC)",0.1,1,4,Bearing3_5,timely,5940.0,4672.5,0.8947368421052632,124.0,6780.0
"HERA-v3b (onset gate + burn-in, CRC)",0.15,1,4,Bearing1_5,timely,2100.0,4672.5,0.7692307692307693,124.0,3060.0
"HERA-v3b (onset gate + burn-in, CRC)",0.15,1,4,Bearing2_5,premature,9360.0,4672.5,0.4690265486725664,74.77286135693215,20280.0
"HERA-v3b (onset gate + burn-in, CRC)",0.15,1,4,Bearing3_5,timely,5940.0,4672.5,0.8947368421052632,124.0,6780.0
"HERA-v3b (onset gate + burn-in, CRC)",0.2,1,4,Bearing1_5,late,660.0,3840.0,0.7692307692307693,124.0,3060.0
"HERA-v3b (onset gate + burn-in, CRC)",0.2,1,4,Bearing2_5,premature,9360.0,3840.0,0.4690265486725664,74.77286135693215,20280.0
"HERA-v3b (onset gate + burn-in, CRC)",0.2,1,4,Bearing3_5,timely,5940.0,3840.0,0.8947368421052632,124.0,6780.0
"HERA-v3b (onset gate + burn-in, CRC)",0.25,1,4,Bearing1_5,late,,2872.5,0.7692307692307693,124.0,3060.0
"HERA-v3b (onset gate + burn-in, CRC)",0.25,1,4,Bearing2_5,premature,9360.0,2872.5,0.4690265486725664,74.77286135693215,20280.0
"HERA-v3b (onset gate + burn-in, CRC)",0.25,1,4,Bearing3_5,timely,5160.0,2872.5,0.8947368421052632,124.0,6780.0
"HERA-v3b (onset gate + burn-in, CRC)",0.3,1,4,Bearing1_5,late,,2872.5,0.7692307692307693,124.0,3060.0
"HERA-v3b (onset gate + burn-in, CRC)",0.3,1,4,Bearing2_5,premature,9360.0,2872.5,0.4690265486725664,74.77286135693215,20280.0
"HERA-v3b (onset gate + burn-in, CRC)",0.3,1,4,Bearing3_5,timely,5160.0,2872.5,0.8947368421052632,124.0,6780.0
"HERA-v3b (onset gate + burn-in, CRC)",0.4,1,4,Bearing1_5,late,,2310.0,0.7692307692307693,124.0,3060.0
"HERA-v3b (onset gate + burn-in, CRC)",0.4,1,4,Bearing2_5,premature,8880.0,2310.0,0.4690265486725664,74.77286135693215,20280.0
"HERA-v3b (onset gate + burn-in, CRC)",0.4,1,4,Bearing3_5,timely,4740.0,2310.0,0.8947368421052632,124.0,6780.0
"Always-cloud, CRC + burn-in",0.1,1,4,Bearing1_5,timely,2340.0,4672.5,1.0,112.0,3060.0
"Always-cloud, CRC + burn-in",0.1,1,4,Bearing2_5,premature,13920.0,4672.5,1.0,112.0,20280.0
"Always-cloud, CRC + burn-in",0.1,1,4,Bearing3_5,premature,6060.0,4672.5,1.0,112.0,6780.0
"Always-cloud, CRC + burn-in",0.15,1,4,Bearing1_5,timely,2340.0,4672.5,1.0,112.0,3060.0
"Always-cloud, CRC + burn-in",0.15,1,4,Bearing2_5,premature,13920.0,4672.5,1.0,112.0,20280.0
"Always-cloud, CRC + burn-in",0.15,1,4,Bearing3_5,premature,6060.0,4672.5,1.0,112.0,6780.0
"Always-cloud, CRC + burn-in",0.2,1,4,Bearing1_5,late,660.0,3840.0,1.0,112.0,3060.0
"Always-cloud, CRC + burn-in",0.2,1,4,Bearing2_5,premature,10200.0,3840.0,1.0,112.0,20280.0
"Always-cloud, CRC + burn-in",0.2,1,4,Bearing3_5,timely,5940.0,3840.0,1.0,112.0,6780.0
"Always-cloud, CRC + burn-in",0.25,1,4,Bearing1_5,late,,2872.5,1.0,112.0,3060.0
"Always-cloud, CRC + burn-in",0.25,1,4,Bearing2_5,premature,9360.0,2872.5,1.0,112.0,20280.0
"Always-cloud, CRC + burn-in",0.25,1,4,Bearing3_5,timely,5160.0,2872.5,1.0,112.0,6780.0
"Always-cloud, CRC + burn-in",0.3,1,4,Bearing1_5,late,,2872.5,1.0,112.0,3060.0
"Always-cloud, CRC + burn-in",0.3,1,4,Bearing2_5,premature,9360.0,2872.5,1.0,112.0,20280.0
"Always-cloud, CRC + burn-in",0.3,1,4,Bearing3_5,timely,5160.0,2872.5,1.0,112.0,6780.0
"Always-cloud, CRC + burn-in",0.4,1,4,Bearing1_5,late,,2310.0,1.0,112.0,3060.0
"Always-cloud, CRC + burn-in",0.4,1,4,Bearing2_5,premature,8880.0,2310.0,1.0,112.0,20280.0
"Always-cloud, CRC + burn-in",0.4,1,4,Bearing3_5,timely,4740.0,2310.0,1.0,112.0,6780.0
"Always-cloud, CRC",0.1,1,4,Bearing1_5,timely,2940.0,4672.5,1.0,112.0,3060.0
"Always-cloud, CRC",0.1,1,4,Bearing2_5,premature,19860.0,4672.5,1.0,112.0,20280.0
"Always-cloud, CRC",0.1,1,4,Bearing3_5,premature,6660.0,4672.5,1.0,112.0,6780.0
"Always-cloud, CRC",0.15,1,4,Bearing1_5,timely,2940.0,4672.5,1.0,112.0,3060.0
"Always-cloud, CRC",0.15,1,4,Bearing2_5,premature,19860.0,4672.5,1.0,112.0,20280.0
"Always-cloud, CRC",0.15,1,4,Bearing3_5,premature,6660.0,4672.5,1.0,112.0,6780.0
"Always-cloud, CRC",0.2,1,4,Bearing1_5,late,,2872.5,1.0,112.0,3060.0
"Always-cloud, CRC",0.2,1,4,Bearing2_5,premature,9360.0,2872.5,1.0,112.0,20280.0
"Always-cloud, CRC",0.2,1,4,Bearing3_5,timely,5160.0,2872.5,1.0,112.0,6780.0
"Always-cloud, CRC",0.25,1,4,Bearing1_5,late,,2827.5,1.0,112.0,3060.0
"Always-cloud, CRC",0.25,1,4,Bearing2_5,premature,9360.0,2827.5,1.0,112.0,20280.0
"Always-cloud, CRC",0.25,1,4,Bearing3_5,timely,5160.0,2827.5,1.0,112.0,6780.0
"Always-cloud, CRC",0.3,1,4,Bearing1_5,late,,2827.5,1.0,112.0,3060.0
"Always-cloud, CRC",0.3,1,4,Bearing2_5,premature,9360.0,2827.5,1.0,112.0,20280.0
"Always-cloud, CRC",0.3,1,4,Bearing3_5,timely,5160.0,2827.5,1.0,112.0,6780.0
"Always-cloud, CRC",0.4,1,4,Bearing1_5,late,,1837.5,1.0,112.0,3060.0
"Always-cloud, CRC",0.4,1,4,Bearing2_5,premature,8580.0,1837.5,1.0,112.0,20280.0
"Always-cloud, CRC",0.4,1,4,Bearing3_5,timely,2280.0,1837.5,1.0,112.0,6780.0
"Always-edge, CRC",0.1,1,4,Bearing1_5,timely,2880.0,1950.0,0.0,0.0,3060.0
"Always-edge, CRC",0.1,1,4,Bearing2_5,premature,19980.0,1950.0,0.0,0.0,20280.0
"Always-edge, CRC",0.1,1,4,Bearing3_5,premature,6660.0,1950.0,0.0,0.0,6780.0
"Always-edge, CRC",0.15,1,4,Bearing1_5,timely,2880.0,1950.0,0.0,0.0,3060.0
"Always-edge, CRC",0.15,1,4,Bearing2_5,premature,19980.0,1950.0,0.0,0.0,20280.0
"Always-edge, CRC",0.15,1,4,Bearing3_5,premature,6660.0,1950.0,0.0,0.0,6780.0
"Always-edge, CRC",0.2,1,4,Bearing1_5,timely,2640.0,1410.0,0.0,0.0,3060.0
"Always-edge, CRC",0.2,1,4,Bearing2_5,premature,19920.0,1410.0,0.0,0.0,20280.0
"Always-edge, CRC",0.2,1,4,Bearing3_5,premature,6240.0,1410.0,0.0,0.0,6780.0
"Always-edge, CRC",0.25,1,4,Bearing1_5,timely,2640.0,1320.0,0.0,0.0,3060.0
"Always-edge, CRC",0.25,1,4,Bearing2_5,premature,19860.0,1320.0,0.0,0.0,20280.0
"Always-edge, CRC",0.25,1,4,Bearing3_5,premature,6240.0,1320.0,0.0,0.0,6780.0
"Always-edge, CRC",0.3,1,4,Bearing1_5,timely,2640.0,1320.0,0.0,0.0,3060.0
"Always-edge, CRC",0.3,1,4,Bearing2_5,premature,19860.0,1320.0,0.0,0.0,20280.0
"Always-edge, CRC",0.3,1,4,Bearing3_5,premature,6240.0,1320.0,0.0,0.0,6780.0
"Always-edge, CRC",0.4,1,4,Bearing1_5,late,,1230.0,0.0,0.0,3060.0
"Always-edge, CRC",0.4,1,4,Bearing2_5,premature,19860.0,1230.0,0.0,0.0,20280.0
"Always-edge, CRC",0.4,1,4,Bearing3_5,premature,6240.0,1230.0,0.0,0.0,6780.0
"Cloud point, fixed thr. H_p",,1,4,Bearing1_5,late,,0.0,1.0,112.0,3060.0
"Cloud point, fixed thr. H_p",,1,4,Bearing2_5,premature,8940.0,0.0,1.0,112.0,20280.0
"Cloud point, fixed thr. H_p",,1,4,Bearing3_5,timely,4860.0,0.0,1.0,112.0,6780.0
"Cloud point, fixed thr. H_c",,1,4,Bearing1_5,late,,0.0,1.0,112.0,3060.0
"Cloud point, fixed thr. H_c",,1,4,Bearing2_5,timely,5640.0,0.0,1.0,112.0,20280.0
"Cloud point, fixed thr. H_c",,1,4,Bearing3_5,late,,0.0,1.0,112.0,6780.0
Anomaly threshold,,1,4,Bearing1_5,late,,0.0,0.0,0.0,3060.0
Anomaly threshold,,1,4,Bearing2_5,late,,0.0,0.0,0.0,20280.0
Anomaly threshold,,1,4,Bearing3_5,late,,0.0,0.0,0.0,6780.0
"HERA-v3 (onset-gated, CRC)",0.1,2,0,Bearing1_1,timely,3300.0,4042.5,0.983739837398374,124.0,7320.0
"HERA-v3 (onset-gated, CRC)",0.1,2,0,Bearing2_1,premature,29160.0,4042.5,0.9959266802443992,124.0,29400.0
"HERA-v3 (onset-gated, CRC)",0.1,2,0,Bearing3_1,premature,151980.0,4042.5,0.9992119779353822,124.0,152220.0
"HERA-v3 (onset-gated, CRC)",0.15,2,0,Bearing1_1,timely,3300.0,4042.5,0.983739837398374,124.0,7320.0
"HERA-v3 (onset-gated, CRC)",0.15,2,0,Bearing2_1,premature,29160.0,4042.5,0.9959266802443992,124.0,29400.0
"HERA-v3 (onset-gated, CRC)",0.15,2,0,Bearing3_1,premature,151980.0,4042.5,0.9992119779353822,124.0,152220.0
"HERA-v3 (onset-gated, CRC)",0.2,2,0,Bearing1_1,timely,3120.0,3997.5,0.983739837398374,124.0,7320.0
"HERA-v3 (onset-gated, CRC)",0.2,2,0,Bearing2_1,premature,29160.0,3997.5,0.9959266802443992,124.0,29400.0
"HERA-v3 (onset-gated, CRC)",0.2,2,0,Bearing3_1,premature,151980.0,3997.5,0.9992119779353822,124.0,152220.0
"HERA-v3 (onset-gated, CRC)",0.25,2,0,Bearing1_1,timely,2880.0,3795.0,0.983739837398374,124.0,7320.0
"HERA-v3 (onset-gated, CRC)",0.25,2,0,Bearing2_1,timely,2160.0,3795.0,0.9959266802443992,124.0,29400.0
"HERA-v3 (onset-gated, CRC)",0.25,2,0,Bearing3_1,premature,151980.0,3795.0,0.9992119779353822,124.0,152220.0
"HERA-v3 (onset-gated, CRC)",0.3,2,0,Bearing1_1,timely,2880.0,3795.0,0.983739837398374,124.0,7320.0
"HERA-v3 (onset-gated, CRC)",0.3,2,0,Bearing2_1,timely,2160.0,3795.0,0.9959266802443992,124.0,29400.0
"HERA-v3 (onset-gated, CRC)",0.3,2,0,Bearing3_1,premature,151980.0,3795.0,0.9992119779353822,124.0,152220.0
"HERA-v3 (onset-gated, CRC)",0.4,2,0,Bearing1_1,late,,2265.0,0.983739837398374,124.0,7320.0
"HERA-v3 (onset-gated, CRC)",0.4,2,0,Bearing2_1,late,660.0,2265.0,0.9959266802443992,124.0,29400.0
"HERA-v3 (onset-gated, CRC)",0.4,2,0,Bearing3_1,timely,4200.0,2265.0,0.9992119779353822,124.0,152220.0
"HERA-v3b (onset gate + burn-in, CRC)",0.1,2,0,Bearing1_1,premature,6480.0,6000.0,0.9024390243902439,124.0,7320.0
"HERA-v3b (onset gate + burn-in, CRC)",0.1,2,0,Bearing2_1,premature,28560.0,6000.0,0.9755600814663951,124.0,29400.0
"HERA-v3b (onset gate + burn-in, CRC)",0.1,2,0,Bearing3_1,premature,151380.0,6000.0,0.9952718676122931,124.0,152220.0
"HERA-v3b (onset gate + burn-in, CRC)",0.15,2,0,Bearing1_1,premature,6480.0,6000.0,0.9024390243902439,124.0,7320.0
"HERA-v3b (onset gate + burn-in, CRC)",0.15,2,0,Bearing2_1,premature,28560.0,6000.0,0.9755600814663951,124.0,29400.0
"HERA-v3b (onset gate + burn-in, CRC)",0.15,2,0,Bearing3_1,premature,151380.0,6000.0,0.9952718676122931,124.0,152220.0
"HERA-v3b (onset gate + burn-in, CRC)",0.2,2,0,Bearing1_1,timely,3300.0,4042.5,0.9024390243902439,124.0,7320.0
"HERA-v3b (onset gate + burn-in, CRC)",0.2,2,0,Bearing2_1,premature,28140.0,4042.5,0.9755600814663951,124.0,29400.0
"HERA-v3b (onset gate + burn-in, CRC)",0.2,2,0,Bearing3_1,premature,145860.0,4042.5,0.9952718676122931,124.0,152220.0
"HERA-v3b (onset gate + burn-in, CRC)",0.25,2,0,Bearing1_1,timely,3000.0,3885.0,0.9024390243902439,124.0,7320.0
"HERA-v3b (onset gate + burn-in, CRC)",0.25,2,0,Bearing2_1,premature,15900.0,3885.0,0.9755600814663951,124.0,29400.0
"HERA-v3b (onset gate + burn-in, CRC)",0.25,2,0,Bearing3_1,premature,145320.0,3885.0,0.9952718676122931,124.0,152220.0
"HERA-v3b (onset gate + burn-in, CRC)",0.3,2,0,Bearing1_1,timely,3000.0,3885.0,0.9024390243902439,124.0,7320.0
"HERA-v3b (onset gate + burn-in, CRC)",0.3,2,0,Bearing2_1,premature,15900.0,3885.0,0.9755600814663951,124.0,29400.0
"HERA-v3b (onset gate + burn-in, CRC)",0.3,2,0,Bearing3_1,premature,145320.0,3885.0,0.9952718676122931,124.0,152220.0
"HERA-v3b (onset gate + burn-in, CRC)",0.4,2,0,Bearing1_1,late,,2265.0,0.9024390243902439,124.0,7320.0
"HERA-v3b (onset gate + burn-in, CRC)",0.4,2,0,Bearing2_1,late,660.0,2265.0,0.9755600814663951,124.0,29400.0
"HERA-v3b (onset gate + burn-in, CRC)",0.4,2,0,Bearing3_1,timely,4200.0,2265.0,0.9952718676122931,124.0,152220.0
"Always-cloud, CRC + burn-in",0.1,2,0,Bearing1_1,premature,6600.0,4470.0,1.0,112.0,7320.0
"Always-cloud, CRC + burn-in",0.1,2,0,Bearing2_1,premature,28680.0,4470.0,1.0,112.0,29400.0
"Always-cloud, CRC + burn-in",0.1,2,0,Bearing3_1,premature,151500.0,4470.0,1.0,112.0,152220.0
"Always-cloud, CRC + burn-in",0.15,2,0,Bearing1_1,premature,6600.0,4470.0,1.0,112.0,7320.0
"Always-cloud, CRC + burn-in",0.15,2,0,Bearing2_1,premature,28680.0,4470.0,1.0,112.0,29400.0
"Always-cloud, CRC + burn-in",0.15,2,0,Bearing3_1,premature,151500.0,4470.0,1.0,112.0,152220.0
"Always-cloud, CRC + burn-in",0.2,2,0,Bearing1_1,timely,3300.0,4042.5,1.0,112.0,7320.0
"Always-cloud, CRC + burn-in",0.2,2,0,Bearing2_1,premature,28140.0,4042.5,1.0,112.0,29400.0
"Always-cloud, CRC + burn-in",0.2,2,0,Bearing3_1,premature,145860.0,4042.5,1.0,112.0,152220.0
"Always-cloud, CRC + burn-in",0.25,2,0,Bearing1_1,timely,3000.0,3885.0,1.0,112.0,7320.0
"Always-cloud, CRC + burn-in",0.25,2,0,Bearing2_1,premature,15900.0,3885.0,1.0,112.0,29400.0
"Always-cloud, CRC + burn-in",0.25,2,0,Bearing3_1,premature,145320.0,3885.0,1.0,112.0,152220.0
"Always-cloud, CRC + burn-in",0.3,2,0,Bearing1_1,timely,3000.0,3885.0,1.0,112.0,7320.0
"Always-cloud, CRC + burn-in",0.3,2,0,Bearing2_1,premature,15900.0,3885.0,1.0,112.0,29400.0
"Always-cloud, CRC + burn-in",0.3,2,0,Bearing3_1,premature,145320.0,3885.0,1.0,112.0,152220.0
"Always-cloud, CRC + burn-in",0.4,2,0,Bearing1_1,late,,2265.0,1.0,112.0,7320.0
"Always-cloud, CRC + burn-in",0.4,2,0,Bearing2_1,late,660.0,2265.0,1.0,112.0,29400.0
"Always-cloud, CRC + burn-in",0.4,2,0,Bearing3_1,timely,4200.0,2265.0,1.0,112.0,152220.0
"Always-cloud, CRC",0.1,2,0,Bearing1_1,timely,3300.0,4042.5,1.0,112.0,7320.0
"Always-cloud, CRC",0.1,2,0,Bearing2_1,premature,29280.0,4042.5,1.0,112.0,29400.0
"Always-cloud, CRC",0.1,2,0,Bearing3_1,premature,152100.0,4042.5,1.0,112.0,152220.0
"Always-cloud, CRC",0.15,2,0,Bearing1_1,timely,3300.0,4042.5,1.0,112.0,7320.0
"Always-cloud, CRC",0.15,2,0,Bearing2_1,premature,29280.0,4042.5,1.0,112.0,29400.0
"Always-cloud, CRC",0.15,2,0,Bearing3_1,premature,152100.0,4042.5,1.0,112.0,152220.0
"Always-cloud, CRC",0.2,2,0,Bearing1_1,timely,3120.0,3997.5,1.0,112.0,7320.0
"Always-cloud, CRC",0.2,2,0,Bearing2_1,premature,29280.0,3997.5,1.0,112.0,29400.0
"Always-cloud, CRC",0.2,2,0,Bearing3_1,premature,152100.0,3997.5,1.0,112.0,152220.0
"Always-cloud, CRC",0.25,2,0,Bearing1_1,timely,2580.0,3660.0,1.0,112.0,7320.0
"Always-cloud, CRC",0.25,2,0,Bearing2_1,timely,2160.0,3660.0,1.0,112.0,29400.0
"Always-cloud, CRC",0.25,2,0,Bearing3_1,premature,152100.0,3660.0,1.0,112.0,152220.0
"Always-cloud, CRC",0.3,2,0,Bearing1_1,timely,2580.0,3660.0,1.0,112.0,7320.0
"Always-cloud, CRC",0.3,2,0,Bearing2_1,timely,2160.0,3660.0,1.0,112.0,29400.0
"Always-cloud, CRC",0.3,2,0,Bearing3_1,premature,152100.0,3660.0,1.0,112.0,152220.0
"Always-cloud, CRC",0.4,2,0,Bearing1_1,late,,2265.0,1.0,112.0,7320.0
"Always-cloud, CRC",0.4,2,0,Bearing2_1,late,660.0,2265.0,1.0,112.0,29400.0
"Always-cloud, CRC",0.4,2,0,Bearing3_1,timely,4200.0,2265.0,1.0,112.0,152220.0
"Always-edge, CRC",0.1,2,0,Bearing1_1,premature,7020.0,1972.5,0.0,0.0,7320.0
"Always-edge, CRC",0.1,2,0,Bearing2_1,premature,29280.0,1972.5,0.0,0.0,29400.0
"Always-edge, CRC",0.1,2,0,Bearing3_1,premature,152100.0,1972.5,0.0,0.0,152220.0
"Always-edge, CRC",0.15,2,0,Bearing1_1,premature,7020.0,1972.5,0.0,0.0,7320.0
"Always-edge, CRC",0.15,2,0,Bearing2_1,premature,29280.0,1972.5,0.0,0.0,29400.0
"Always-edge, CRC",0.15,2,0,Bearing3_1,premature,152100.0,1972.5,0.0,0.0,152220.0
"Always-edge, CRC",0.2,2,0,Bearing1_1,premature,6900.0,1545.0,0.0,0.0,7320.0
"Always-edge, CRC",0.2,2,0,Bearing2_1,premature,29280.0,1545.0,0.0,0.0,29400.0
